id_transaction,date,categorie,prix_unitaire,quantite,age_client,sexe_client,ville,canal_acquisition,note_produit,temps_sur_page_sec,saison,montant_total,panier_moyen,est_client_fidele
3079,2024-12-31,Mode,114.34,1,18,F,Bordeaux,Facebook,2.6,139,Printemps,122.01,112.75,0
3080,2024-12-31,Mode,124.59,1,48,F,Toulouse,Instagram,1.8,75,Printemps,112.62,101.07,0
3081,2024-12-31,Mode,59.11,2,41,F,Nice,Facebook,4.6,181,Printemps,128.69,128.55,0
3082,2024-12-31,Électronique,339.52,1,44,F,Bordeaux,Facebook,4.5,41,Printemps,361.45,354.73,0
3083,2024-12-31,Électronique,551.69,2,50,M,Lille,Facebook,4.1,127,Printemps,1152.18,985.89,1
3084,2024-12-31,Électronique,698.76,4,25,F,Paris,SEO,3.3,149,Printemps,2991.82,2809.46,1
3085,2024-12-31,Maison,100.89,1,30,F,Lyon,Instagram,2.6,32,Printemps,101.65,91.81,0
3086,2024-12-31,Maison,60.74,1,18,F,Nice,Google_Ads,3.7,121,Printemps,64.06,54.81,0
3087,2024-12-31,Livres,18.26,3,70,M,Nantes,Instagram,2.4,42,Printemps,55.86,47.57,0
3088,2024-12-31,Maison,234.39,1,33,F,Bordeaux,Instagram,3.0,78,Printemps,236.41,221.65,1
3089,2024-12-31,Électronique,694.1,3,47,M,Lyon,Facebook,5.0,88,Printemps,1962.2,1762.1,1
3090,2024-12-31,Sport,93.67,1,20,F,Lyon,Email,1.8,40,Printemps,100.18,95.72,0
3091,2024-12-31,Sport,67.05,1,46,F,Nice,Google_Ads,4.5,105,Printemps,72.2,66.29,1
3092,2024-12-31,Mode,67.22,1,57,M,Lille,SEO,5.0,88,Printemps,73.55,70.98,0
3093,2024-12-31,Maison,90.57,2,34,M,Toulouse,Email,4.7,75,Printemps,167.39,162.7,1
3094,2024-12-31,Livres,11.87,1,22,M,Lyon,Google_Ads,4.2,248,Printemps,11.38,10.79,0
3095,2024-12-31,Mode,120.91,1,33,F,Toulouse,Google_Ads,3.3,150,Printemps,125.39,114.44,1
3096,2024-12-31,Livres,35.94,2,18,M,Bordeaux,Facebook,3.1,108,Printemps,76.98,76.85,0
3097,2024-12-31,Électronique,335.78,1,34,F,Nantes,Google_Ads,1.3,59,Printemps,352.65,315.98,0
3098,2024-12-31,Électronique,261.8,2,44,M,Nice,Facebook,3.8,39,Printemps,518.96,481.17,1
3099,2024-12-31,Mode,64.65,5,34,M,Lyon,Google_Ads,3.4,59,Printemps,337.85,313.55,0
3100,2024-12-31,Maison,143.1,1,31,F,Lille,Email,3.0,58,Printemps,130.85,119.63,0
3101,2024-12-31,Sport,68.61,1,41,M,Nantes,Email,3.8,223,Printemps,70.85,61.51,0
3102,2024-12-31,Livres,17.14,1,42,M,Nantes,Facebook,3.9,38,Printemps,15.45,13.95,0
3103,2024-12-31,Mode,52.08,1,18,F,Nantes,Email,3.1,70,Printemps,47.37,41.8,0
3104,2024-12-31,Électronique,747.63,3,36,M,Bordeaux,SEO,5.0,137,Printemps,2358.29,2322.87,1
3105,2024-12-31,Sport,133.35,1,64,M,Lille,SEO,4.6,108,Printemps,132.76,125.89,0
3106,2024-12-31,Maison,174.29,3,18,F,Nice,Facebook,4.8,85,Printemps,476.81,425.88,1
3107,2024-12-31,Électronique,486.37,3,33,M,Marseille,Google_Ads,3.7,56,Printemps,1453.82,1359.12,1
3108,2024-12-31,Mode,121.13,2,58,F,Paris,SEO,4.4,127,Printemps,221.08,216.21,0
3109,2024-12-31,Maison,234.52,2,48,M,Lyon,Facebook,2.8,75,Printemps,454.59,450.12,0
3110,2024-12-31,Sport,64.64,4,28,M,Lyon,SEO,4.5,238,Printemps,240.84,207.42,0
3111,2024-12-31,Mode,54.24,2,37,F,Lyon,Facebook,3.6,91,Printemps,102.4,99.13,0
3112,2024-12-31,Mode,83.75,1,34,F,Toulouse,Email,2.7,218,Printemps,78.65,78.25,0
3113,2024-12-31,Livres,11.46,3,26,M,Marseille,Google_Ads,3.8,106,Printemps,33.51,30.83,0
3114,2024-12-31,Maison,138.56,1,34,F,Nantes,Instagram,3.5,70,Printemps,127.7,127.61,1
3115,2024-12-31,Mode,89.22,1,31,F,Nantes,Direct,5.0,76,Printemps,89.72,89.14,0
3116,2024-12-31,Mode,83.4,2,36,F,Toulouse,Google_Ads,4.3,95,Printemps,163.71,155.28,0
3117,2024-12-31,Maison,119.56,2,26,M,Nice,Google_Ads,5.0,65,Printemps,255.38,249.54,1
3118,2024-12-31,Électronique,591.15,2,19,M,Paris,Google_Ads,5.0,61,Printemps,1259.37,1126.49,1
3119,2024-12-31,Électronique,872.19,1,34,F,Lille,Direct,3.8,153,Printemps,928.76,917.26,1
3120,2024-12-31,Mode,52.59,2,55,M,Marseille,Google_Ads,3.3,112,Printemps,104.53,98.14,0
3121,2024-12-31,Mode,96.35,1,35,F,Marseille,Facebook,1.9,44,Printemps,92.31,85.52,0
3122,2024-12-31,Maison,67.81,1,31,M,Bordeaux,Instagram,2.8,120,Printemps,66.66,65.02,0
3123,2024-12-31,Électronique,269.83,4,44,M,Nantes,Google_Ads,4.5,85,Printemps,1119.77,1101.21,1
3124,2024-12-31,Maison,159.33,4,33,F,Marseille,Facebook,3.5,115,Printemps,641.11,612.38,1
3125,2024-12-31,Mode,42.73,1,57,F,Nice,Facebook,4.2,129,Printemps,43.79,37.39,0
3126,2024-12-31,Électronique,240.08,1,34,F,Marseille,Instagram,1.6,51,Printemps,249.39,234.32,1
3127,2024-12-31,Électronique,340.77,1,43,F,Lyon,Instagram,4.3,272,Printemps,369.28,359.41,1
3128,2024-12-31,Livres,24.25,4,25,M,Toulouse,Facebook,5.0,72,Printemps,105.62,98.41,0
3129,2024-12-31,Sport,132.18,2,41,F,Nantes,Google_Ads,1.8,100,Printemps,282.35,279.59,0
3130,2024-12-31,Électronique,361.67,2,38,M,Bordeaux,Google_Ads,4.2,63,Printemps,660.42,650.25,1
3131,2024-12-31,Sport,127.7,3,34,M,Lille,SEO,5.0,92,Printemps,419.84,390.22,0
3132,2024-12-31,Maison,92.85,4,28,M,Nice,Instagram,5.0,96,Printemps,386.51,351.94,0
3133,2024-12-31,Livres,25.56,1,27,F,Paris,SEO,3.2,144,Printemps,26.55,22.79,0
3134,2024-12-31,Mode,72.67,3,38,M,Nice,SEO,4.7,113,Printemps,197.21,186.34,0
3135,2024-12-31,Maison,177.68,1,42,M,Lille,Instagram,5.0,153,Printemps,176.95,157.47,0
3136,2024-12-31,Électronique,896.66,4,33,M,Bordeaux,Google_Ads,4.2,104,Printemps,3677.38,3494.5,1
3137,2024-12-31,Mode,123.94,2,38,M,Lyon,Email,5.0,196,Printemps,236.89,229.74,0
3138,2024-12-31,Livres,9.12,4,34,F,Paris,Instagram,3.8,126,Printemps,33.42,30.46,0
3139,2024-12-31,Mode,118.83,1,36,F,Lille,Facebook,4.2,111,Printemps,119.6,101.94,0
3140,2024-12-31,Mode,38.98,1,32,M,Nantes,Google_Ads,3.1,111,Printemps,38.56,37.78,0
3141,2024-12-31,Électronique,868.31,1,35,M,Nantes,Direct,3.6,41,Printemps,789.13,735.75,1
3142,2024-12-31,Maison,110.73,2,67,M,Paris,Email,4.3,54,Printemps,222.32,199.47,0
3143,2024-12-31,Maison,128.77,1,38,F,Paris,SEO,3.0,101,Printemps,118.66,112.15,0
3144,2024-12-31,Mode,41.43,3,42,M,Paris,Instagram,3.6,95,Printemps,122.43,116.45,0
3145,2024-12-31,Livres,12.03,2,40,F,Marseille,SEO,4.6,178,Printemps,22.96,20.02,0
3146,2024-12-31,Électronique,715.55,4,31,F,Bordeaux,Facebook,5.0,30,Printemps,3131.52,2965.42,1
3147,2024-12-31,Mode,124.57,1,50,F,Nantes,Google_Ads,1.5,73,Printemps,112.98,100.89,0
3148,2024-12-31,Livres,25.49,2,31,F,Nantes,Instagram,5.0,50,Printemps,51.59,50.07,0
3149,2024-12-31,Mode,102.3,4,47,F,Bordeaux,Email,3.5,104,Printemps,380.7,377.36,1
3150,2024-12-31,Mode,106.79,2,30,M,Lyon,Facebook,4.9,125,Printemps,205.86,178.16,0
3151,2024-12-31,Mode,58.12,3,23,M,Nantes,Direct,5.0,150,Printemps,163.35,161.32,1
3152,2024-12-31,Sport,48.27,6,39,M,Lille,SEO,5.0,59,Printemps,318.28,313.67,0
3153,2024-12-31,Électronique,226.26,1,21,M,Lyon,SEO,3.0,37,Printemps,205.1,184.89,0
3154,2024-12-31,Livres,18.47,3,41,F,Toulouse,Instagram,3.6,125,Printemps,55.86,47.72,0
3155,2024-12-31,Sport,73.29,5,20,M,Toulouse,SEO,3.7,62,Printemps,374.35,355.44,1
3156,2024-12-31,Électronique,267.06,4,31,M,Lille,Google_Ads,3.4,58,Printemps,1126.41,1015.69,1
3157,2024-12-31,Maison,92.32,5,18,M,Paris,SEO,5.0,104,Printemps,473.21,415.83,1
3158,2024-12-31,Mode,44.64,3,68,M,Nantes,Google_Ads,3.7,46,Printemps,126.72,109.78,1
3159,2024-12-31,Mode,121.7,1,18,F,Lille,SEO,2.0,104,Printemps,124.09,109.12,0
3160,2024-12-31,Sport,60.38,1,35,F,Lille,Instagram,3.1,46,Printemps,66.12,58.56,0
3161,2024-12-31,Livres,23.52,2,48,F,Nice,Google_Ads,2.1,48,Printemps,50.31,48.77,0
3162,2024-12-31,Électronique,625.35,3,47,M,Paris,Direct,3.5,71,Printemps,1858.59,1798.32,1
3163,2024-12-31,Mode,85.49,3,45,F,Toulouse,Instagram,4.5,56,Printemps,255.31,235.95,0
3164,2024-12-31,Mode,42.16,1,31,M,Lyon,Direct,3.1,138,Printemps,39.06,36.45,0
3165,2024-12-31,Mode,63.58,3,51,F,Lille,Facebook,3.4,136,Printemps,193.42,191.03,0
3166,2024-12-31,Mode,37.5,1,45,M,Nice,Instagram,3.5,96,Printemps,35.85,35.36,0
3167,2024-12-31,Électronique,492.08,2,37,F,Nantes,Google_Ads,4.0,63,Printemps,907.02,883.71,1
3168,2024-12-31,Maison,93.95,3,37,F,Lyon,Instagram,4.4,58,Printemps,280.39,254.07,0
3169,2024-12-31,Mode,87.26,2,31,F,Lyon,Instagram,4.7,116,Printemps,158.64,143.57,0
3170,2024-12-31,Électronique,692.65,1,24,M,Bordeaux,Google_Ads,5.0,61,Printemps,640.02,629.26,1
3171,2024-12-31,Sport,110.35,1,49,F,Toulouse,Instagram,3.9,66,Printemps,104.14,103.0,0
3172,2024-12-31,Sport,97.87,2,50,M,Nice,SEO,4.6,45,Printemps,214.94,208.44,0
3173,2024-12-31,Mode,70.27,1,24,F,Nice,SEO,2.1,79,Printemps,74.6,71.88,0
3174,2024-12-31,Mode,114.56,1,33,M,Nantes,Google_Ads,3.4,53,Printemps,115.52,107.87,0
3175,2024-12-31,Maison,99.49,3,33,F,Nice,Google_Ads,3.5,81,Printemps,282.5,254.46,0
3176,2024-12-31,Mode,104.09,2,34,M,Nantes,Instagram,2.7,53,Printemps,208.96,185.16,0
3177,2024-12-31,Électronique,736.3,2,35,F,Paris,Email,3.2,136,Printemps,1516.48,1320.93,1
3178,2024-12-31,Maison,135.46,4,46,M,Paris,Instagram,3.7,108,Printemps,488.14,468.23,0
3179,2024-12-31,Électronique,425.68,1,26,F,Nice,Google_Ads,3.2,42,Printemps,467.22,451.59,0
3180,2024-12-31,Électronique,542.62,1,24,M,Marseille,Email,5.0,168,Printemps,556.37,502.85,1
3181,2024-12-31,Électronique,287.92,1,49,M,Nantes,Google_Ads,4.4,80,Printemps,316.03,268.92,0
3182,2024-12-31,Électronique,256.0,1,29,F,Nice,Facebook,5.0,172,Printemps,254.42,252.08,0
3183,2024-12-31,Électronique,300.33,1,19,F,Nice,Google_Ads,5.0,111,Printemps,307.75,281.77,1
3184,2024-12-31,Livres,14.05,1,29,M,Toulouse,Instagram,3.1,71,Printemps,13.94,13.89,0
3185,2024-12-31,Mode,81.66,1,31,M,Lyon,Facebook,3.8,40,Printemps,73.65,70.08,0
3186,2024-12-31,Électronique,798.17,1,53,F,Nice,Instagram,3.3,42,Printemps,854.02,741.8,1
3187,2024-12-31,Électronique,384.06,2,46,F,Marseille,Instagram,3.6,172,Printemps,760.28,683.53,1
3188,2024-12-31,Livres,34.25,1,48,F,Nantes,Instagram,2.7,51,Printemps,34.05,32.3,0
3189,2024-12-31,Mode,125.6,2,44,F,Paris,SEO,3.3,142,Printemps,244.17,231.33,0
3190,2024-12-31,Mode,125.99,2,46,F,Toulouse,Facebook,4.2,163,Printemps,248.59,219.95,0
3191,2024-12-31,Sport,149.29,2,26,M,Nice,Email,4.2,127,Printemps,312.05,273.52,0
3192,2024-12-31,Mode,67.97,1,32,F,Paris,SEO,4.1,43,Printemps,70.7,63.03,0
3193,2024-12-31,Mode,39.59,2,23,M,Nantes,SEO,3.7,62,Printemps,84.06,81.37,0
3194,2024-12-31,Électronique,608.95,1,32,M,Marseille,Facebook,4.7,250,Printemps,666.76,590.94,1
3195,2024-12-31,Mode,86.97,2,43,F,Paris,Google_Ads,3.5,195,Printemps,170.16,162.55,0
3196,2024-12-31,Mode,115.37,1,36,M,Paris,SEO,5.0,59,Printemps,111.66,109.48,0
3197,2024-12-31,Maison,239.28,2,50,M,Bordeaux,SEO,1.8,61,Printemps,477.94,434.32,1
3198,2024-12-31,Mode,82.05,3,21,F,Lille,Facebook,4.5,155,Printemps,229.12,194.99,1
3199,2024-12-31,Maison,122.14,3,41,F,Nice,Google_Ads,4.3,38,Printemps,385.32,335.73,0
3200,2024-12-31,Électronique,350.48,1,20,M,Nantes,SEO,3.1,133,Printemps,356.17,319.41,1
3201,2024-12-31,Électronique,228.24,1,36,M,Bordeaux,Instagram,3.4,96,Printemps,215.06,188.93,0
3202,2024-12-31,Mode,82.14,1,43,F,Toulouse,Google_Ads,4.3,396,Printemps,88.12,78.73,1
3203,2024-12-31,Livres,24.0,2,32,F,Lille,SEO,4.8,177,Printemps,49.14,45.78,0
3204,2024-12-31,Mode,112.93,1,41,F,Nantes,Instagram,1.9,29,Printemps,102.41,87.37,0
3205,2024-12-31,Maison,150.82,1,23,F,Bordeaux,Facebook,4.5,141,Printemps,141.67,121.78,0
3206,2024-12-31,Mode,121.86,1,18,F,Nice,Direct,3.3,177,Printemps,131.39,128.54,1
3207,2024-12-31,Électronique,648.96,2,41,M,Bordeaux,Instagram,5.0,128,Printemps,1267.03,1176.25,1
3208,2024-12-31,Électronique,792.23,2,55,M,Nantes,Facebook,1.8,90,Printemps,1737.94,1721.13,1
3209,2024-12-31,Mode,46.96,3,23,F,Lyon,Instagram,5.0,123,Printemps,141.72,120.53,0
3210,2024-12-31,Électronique,802.35,1,49,M,Marseille,Email,2.8,144,Printemps,755.48,642.18,1
3211,2024-12-31,Électronique,680.72,2,35,F,Nantes,SEO,5.0,119,Printemps,1387.01,1332.83,1
3212,2024-12-31,Sport,64.2,3,18,F,Bordeaux,Facebook,3.7,91,Printemps,177.3,163.37,0
3213,2024-12-31,Électronique,353.09,3,21,F,Lyon,Google_Ads,2.9,103,Printemps,1124.42,1109.88,1
3214,2024-12-31,Maison,226.77,1,35,F,Bordeaux,Direct,4.1,41,Printemps,232.57,225.12,0
3215,2024-12-31,Mode,35.64,1,30,F,Marseille,Google_Ads,4.9,102,Printemps,38.95,36.05,0
3216,2024-12-31,Mode,77.6,3,19,M,Toulouse,Instagram,2.1,59,Printemps,241.64,222.74,0
3217,2024-12-31,Maison,116.43,2,18,F,Nice,Instagram,4.6,174,Printemps,211.85,205.85,1
3218,2024-12-31,Mode,97.35,2,24,M,Lyon,Instagram,3.8,55,Printemps,193.77,188.07,0
3219,2024-12-31,Mode,114.36,2,37,F,Nantes,Facebook,4.4,96,Printemps,230.16,205.2,0
3220,2024-12-31,Maison,124.87,3,34,F,Lille,Google_Ads,3.8,59,Printemps,405.83,386.02,1
3221,2024-12-31,Sport,96.93,6,28,M,Toulouse,Google_Ads,3.2,104,Printemps,573.72,543.02,1
3222,2024-12-31,Électronique,887.79,1,37,M,Marseille,Instagram,2.6,197,Printemps,904.4,884.88,1
3223,2024-12-31,Électronique,754.14,4,47,F,Nice,Google_Ads,4.5,142,Printemps,2827.11,2771.38,1
3224,2024-12-31,Sport,156.89,2,39,M,Paris,Email,4.5,143,Printemps,297.76,265.08,0
3225,2024-12-31,Mode,75.28,4,33,M,Nantes,Email,4.5,52,Printemps,304.04,298.56,0
3226,2024-12-31,Maison,102.13,1,46,M,Nice,Google_Ads,4.3,114,Printemps,106.16,104.96,0
3227,2024-12-31,Mode,72.66,3,23,F,Nantes,Facebook,4.8,72,Printemps,215.16,186.42,0
3228,2024-12-31,Électronique,708.36,2,32,M,Nantes,Facebook,5.0,91,Printemps,1397.65,1308.28,1
3229,2024-12-31,Maison,79.7,1,32,F,Lyon,SEO,1.7,60,Printemps,75.81,69.4,0
3230,2024-12-31,Mode,58.87,1,20,M,Paris,SEO,1.2,43,Printemps,61.2,55.71,0
3231,2024-12-31,Électronique,256.48,5,29,F,Toulouse,Facebook,5.0,113,Printemps,1155.56,1104.4,1
3232,2024-12-31,Mode,74.65,1,18,F,Toulouse,SEO,2.3,95,Printemps,74.84,65.07,0
3233,2024-12-31,Sport,148.0,1,57,M,Lyon,Facebook,2.6,133,Printemps,133.3,129.7,1
3234,2024-12-31,Maison,64.44,1,23,F,Lille,Facebook,3.5,165,Printemps,65.64,56.06,0
3235,2024-12-31,Électronique,680.84,1,54,F,Lyon,Facebook,2.0,106,Printemps,616.97,577.94,1
3236,2024-12-31,Mode,123.42,1,35,M,Nantes,SEO,3.4,46,Printemps,134.28,118.68,0
3237,2024-12-31,Maison,102.65,2,41,M,Bordeaux,SEO,2.8,60,Printemps,204.39,194.19,1
3238,2024-12-31,Sport,130.94,4,29,F,Paris,SEO,3.5,92,Printemps,543.03,504.37,1
3239,2024-12-31,Maison,235.52,1,37,F,Paris,SEO,4.1,169,Printemps,252.17,252.16,1
3240,2024-12-31,Électronique,874.54,1,42,F,Toulouse,Direct,3.4,110,Printemps,828.26,811.16,1
3241,2024-12-31,Maison,102.29,4,42,F,Toulouse,Instagram,3.4,148,Printemps,412.43,371.39,1
3242,2024-12-31,Maison,78.06,1,44,M,Lyon,Instagram,4.1,194,Printemps,83.73,77.81,1
3243,2024-12-31,Électronique,325.09,2,30,M,Bordeaux,SEO,4.9,198,Printemps,655.09,588.06,1
3244,2024-12-31,Mode,100.95,1,29,F,Bordeaux,Facebook,5.0,65,Printemps,98.78,94.76,0
3245,2024-12-31,Mode,103.26,5,18,M,Nice,Google_Ads,3.6,50,Printemps,502.77,459.21,0
3246,2024-12-31,Maison,181.36,7,41,M,Lyon,SEO,5.0,139,Printemps,1240.11,1075.57,1
3247,2024-12-31,Électronique,451.85,2,47,M,Marseille,Email,4.8,173,Printemps,924.57,877.53,1
3248,2024-12-31,Maison,90.56,3,54,M,Lille,Google_Ads,2.4,37,Printemps,246.99,210.35,0
3249,2024-12-31,Livres,24.68,1,38,F,Lyon,Instagram,2.4,75,Printemps,24.26,21.71,0
3250,2024-12-31,Sport,104.17,1,25,F,Nice,Facebook,3.2,147,Printemps,105.43,103.96,0
3251,2024-12-31,Livres,28.68,2,18,F,Nice,Facebook,5.0,61,Printemps,60.64,52.4,0
3252,2024-12-31,Livres,20.92,2,47,F,Nantes,Instagram,3.2,97,Printemps,42.08,38.96,0
3253,2024-12-31,Électronique,453.58,2,18,F,Bordeaux,Google_Ads,1.7,94,Printemps,984.49,954.23,1
3254,2024-12-31,Maison,112.83,2,30,M,Lille,SEO,3.5,38,Printemps,223.11,219.92,0
3255,2024-12-31,Mode,53.12,1,32,F,Lyon,Instagram,1.6,111,Printemps,54.72,51.11,0
3256,2024-12-31,Sport,76.38,2,34,M,Lille,Instagram,2.6,136,Printemps,138.03,120.49,0
3257,2024-12-31,Mode,41.75,1,35,F,Marseille,Facebook,3.2,93,Printemps,39.56,39.21,0
3258,2024-12-31,Livres,18.37,1,36,F,Nice,Email,4.0,38,Printemps,19.52,18.79,0
3259,2024-12-31,Maison,66.58,3,18,F,Bordeaux,Instagram,4.9,77,Printemps,203.19,184.77,0
3260,2024-12-31,Sport,66.27,1,35,F,Marseille,SEO,4.6,175,Printemps,72.18,64.35,0
3261,2024-12-31,Électronique,729.07,3,18,M,Toulouse,Facebook,2.5,52,Printemps,2297.83,1969.6,1
3262,2024-12-31,Électronique,444.69,1,43,F,Marseille,SEO,3.4,174,Printemps,440.21,386.82,0
3263,2024-12-31,Sport,127.7,5,28,F,Bordeaux,SEO,3.9,89,Printemps,674.09,651.61,1
3264,2024-12-31,Électronique,708.9,1,18,M,Toulouse,Instagram,3.5,138,Printemps,704.33,610.16,1
3265,2024-12-31,Sport,116.6,4,25,F,Nantes,Instagram,3.5,51,Printemps,450.56,391.72,1
3266,2024-12-31,Électronique,872.12,1,28,F,Marseille,Instagram,1.9,183,Printemps,793.12,697.46,1
3267,2024-12-31,Maison,63.86,2,49,F,Lyon,Instagram,2.5,58,Printemps,137.06,124.63,0
3268,2024-12-31,Mode,104.52,3,37,F,Lyon,SEO,3.4,80,Printemps,308.47,270.95,0
3269,2024-12-31,Maison,232.58,3,39,F,Lille,Facebook,1.0,59,Printemps,723.59,713.2,1
3270,2024-12-31,Maison,215.21,2,49,F,Lyon,SEO,4.5,30,Printemps,400.55,355.95,1
3271,2024-12-31,Mode,48.87,2,33,M,Lyon,Direct,2.3,74,Printemps,104.17,102.91,0
3272,2024-12-31,Électronique,445.6,3,44,M,Toulouse,Instagram,4.6,62,Printemps,1423.49,1420.28,1
3273,2024-12-31,Électronique,341.4,4,43,F,Nice,Google_Ads,4.5,106,Printemps,1360.74,1310.7,1
3274,2024-12-31,Maison,168.24,1,19,F,Toulouse,Google_Ads,3.2,107,Printemps,174.03,148.12,0
3275,2024-12-31,Mode,101.94,1,52,F,Lille,Instagram,4.9,66,Printemps,102.38,90.71,0
3276,2024-12-31,Maison,117.07,2,18,M,Paris,Google_Ads,4.6,66,Printemps,236.59,210.59,0
3277,2024-12-31,Mode,85.1,1,46,F,Bordeaux,Google_Ads,3.5,63,Printemps,91.72,85.43,0
3278,2024-12-31,Mode,99.86,2,18,M,Lyon,Instagram,3.3,98,Printemps,218.38,190.81,0
3279,2024-12-31,Mode,73.58,3,42,M,Lille,Direct,5.0,86,Printemps,214.89,185.15,0
3280,2024-12-31,Électronique,801.46,3,57,F,Nice,SEO,4.1,63,Printemps,2323.47,2036.41,1
3281,2024-12-31,Mode,107.73,1,32,M,Marseille,Instagram,4.9,83,Printemps,103.5,93.06,0
3282,2024-12-31,Livres,10.75,2,31,F,Marseille,Google_Ads,1.2,122,Printemps,22.66,19.42,0
3283,2024-12-31,Sport,121.69,1,42,F,Toulouse,SEO,3.9,100,Printemps,127.12,111.78,0
3284,2024-12-31,Mode,55.44,1,31,F,Nantes,Google_Ads,2.1,60,Printemps,50.39,44.09,0
3285,2024-12-31,Maison,160.35,1,56,F,Lyon,Email,3.8,184,Printemps,147.15,142.13,0
3286,2024-12-31,Sport,164.5,1,37,M,Bordeaux,Direct,4.6,131,Printemps,169.31,148.22,0
3287,2024-12-31,Mode,118.21,6,31,M,Lille,Facebook,5.0,43,Printemps,677.33,656.15,1
3288,2024-12-31,Électronique,498.05,1,28,F,Toulouse,Direct,2.8,126,Printemps,457.37,423.62,1
3289,2024-12-31,Électronique,421.77,4,23,M,Nantes,Instagram,3.2,219,Printemps,1657.96,1597.74,1
3290,2024-12-31,Mode,55.35,2,27,F,Nantes,Instagram,3.7,143,Printemps,119.07,109.25,0
3291,2024-12-31,Livres,23.38,3,30,F,Lille,Facebook,2.7,60,Printemps,68.26,67.25,0
3292,2024-12-31,Maison,80.56,3,29,F,Toulouse,Facebook,4.9,97,Printemps,251.15,223.9,0
3293,2024-12-31,Électronique,595.76,2,27,M,Toulouse,Facebook,3.7,37,Printemps,1286.98,1241.96,1
3294,2024-12-31,Électronique,225.9,3,60,M,Lille,Facebook,3.9,136,Printemps,632.88,553.46,1
3295,2024-12-31,Sport,83.79,1,22,M,Nice,Instagram,4.5,88,Printemps,85.63,84.12,0
3296,2024-12-31,Sport,70.54,3,36,M,Nice,Facebook,3.7,64,Printemps,228.88,195.52,0
3297,2024-12-31,Maison,234.82,1,42,F,Lille,Direct,2.9,78,Printemps,220.42,202.48,0
3298,2024-12-31,Maison,190.9,4,42,F,Lille,Facebook,3.7,39,Printemps,838.25,765.48,1
3299,2024-12-31,Électronique,461.02,2,34,F,Bordeaux,Instagram,2.9,38,Printemps,897.15,846.53,1
3300,2024-12-31,Sport,54.34,1,32,M,Lille,Google_Ads,3.9,48,Printemps,51.27,46.97,1
3301,2024-12-31,Sport,108.39,1,40,F,Toulouse,Instagram,4.9,32,Printemps,115.72,108.58,0
3302,2024-12-31,Mode,53.31,2,38,M,Bordeaux,Google_Ads,2.5,60,Printemps,105.94,103.74,0
3303,2024-12-31,Maison,156.56,1,31,F,Bordeaux,SEO,2.1,46,Printemps,161.9,141.07,0
3304,2024-12-31,Électronique,788.87,1,18,F,Bordeaux,Instagram,3.9,167,Printemps,787.23,697.98,1
3305,2024-12-31,Électronique,640.66,1,29,F,Marseille,SEO,3.0,48,Printemps,659.05,639.56,1
3306,2024-12-31,Électronique,652.81,1,21,M,Paris,SEO,3.8,127,Printemps,592.14,523.58,1
3307,2024-12-31,Électronique,590.2,1,26,F,Nantes,Google_Ads,4.2,61,Printemps,572.51,564.41,1
3308,2024-12-31,Mode,122.91,1,35,F,Lyon,Instagram,1.4,79,Printemps,126.78,118.04,0
3309,2024-12-31,Mode,123.36,2,39,F,Marseille,Email,4.6,203,Printemps,239.36,206.39,0
3310,2024-12-31,Mode,82.49,1,56,M,Toulouse,Facebook,2.5,42,Printemps,87.04,74.25,0
3311,2024-12-31,Mode,62.31,3,28,M,Paris,Instagram,3.8,206,Printemps,204.17,196.9,1
3312,2024-12-31,Mode,77.31,2,44,M,Nantes,Google_Ads,3.1,130,Printemps,140.31,137.29,0
3313,2024-12-31,Électronique,350.93,3,38,F,Nice,Facebook,3.2,107,Printemps,1127.59,999.03,1
3314,2024-12-31,Maison,174.54,1,50,M,Marseille,Google_Ads,5.0,110,Printemps,162.99,144.43,0
3315,2024-12-31,Mode,81.26,3,41,M,Nantes,Facebook,4.2,92,Printemps,264.12,262.31,0
3316,2024-12-31,Mode,42.57,2,22,F,Bordeaux,SEO,4.8,170,Printemps,92.75,87.97,0
3317,2024-12-31,Sport,67.7,3,18,F,Bordeaux,Google_Ads,4.0,91,Printemps,205.91,180.2,1
3318,2024-12-31,Maison,146.33,2,38,F,Lille,Instagram,4.5,84,Printemps,291.44,267.33,0
3319,2024-12-31,Sport,155.67,1,28,F,Toulouse,Facebook,4.3,136,Printemps,163.72,161.52,0
3320,2024-12-31,Mode,87.72,2,23,M,Bordeaux,Email,4.1,60,Printemps,190.11,179.31,0
3321,2024-12-31,Électronique,685.04,2,19,M,Marseille,Instagram,5.0,269,Printemps,1296.76,1181.5,1
3322,2024-12-31,Maison,121.03,4,36,M,Nantes,Facebook,4.0,114,Printemps,472.72,412.52,0
3323,2024-12-31,Électronique,610.7,1,53,F,Lyon,Instagram,5.0,92,Printemps,600.63,575.94,1
3324,2024-12-31,Mode,76.12,2,30,M,Toulouse,SEO,4.9,90,Printemps,162.77,145.1,0
3325,2024-12-31,Électronique,669.91,1,42,F,Nice,Facebook,2.5,68,Printemps,621.27,580.81,1
3326,2024-12-31,Sport,48.95,1,33,F,Nice,Facebook,3.6,119,Printemps,50.15,47.14,0
3327,2024-12-31,Électronique,557.98,1,19,M,Nantes,Instagram,4.2,105,Printemps,541.34,505.25,0
3328,2024-12-31,Livres,16.99,1,43,F,Bordeaux,Instagram,3.8,87,Printemps,18.3,16.23,0
